country,startIP,endIP,startIpNum,endIpNum
BR,168.205.180.0,168.205.183.255,2832053248,2832054271
AR,168.205.184.0,168.205.187.255,2832054272,2832055295
BR,168.205.188.0,168.205.191.255,2832055296,2832056319
BR,168.205.192.0,168.205.195.255,2832056320,2832057343
BR,168.205.196.0,168.205.199.255,2832057344,2832058367
BR,168.205.200.0,168.205.203.255,2832058368,2832059391
CL,168.205.204.0,168.205.207.255,2832059392,2832060415
BR,168.205.208.0,168.205.211.255,2832060416,2832061439
BR,168.205.212.0,168.205.215.255,2832061440,2832062463
BR,168.205.216.0,168.205.219.255,2832062464,2832063487
BR,168.205.220.0,168.205.223.255,2832063488,2832064511
BR,168.205.224.0,168.205.227.255,2832064512,2832065535
BR,168.205.228.0,168.205.231.255,2832065536,2832066559
BR,168.205.232.0,168.205.235.255,2832066560,2832067583
BR,168.205.236.0,168.205.239.255,2832067584,2832068607
BR,168.205.240.0,168.205.243.255,2832068608,2832069631
BR,168.205.244.0,168.205.247.255,2832069632,2832070655
BR,168.205.248.0,168.205.251.255,2832070656,2832071679
BR,168.205.252.0,168.205.255.255,2832071680,2832072703
AR,168.226.0.0,168.226.255.255,2833383424,2833448959
CO,168.227.0.0,168.227.3.255,2833448960,2833449983
AR,168.227.4.0,168.227.7.255,2833449984,2833451007
BR,168.227.8.0,168.227.11.255,2833451008,2833452031
BR,168.227.12.0,168.227.15.255,2833452032,2833453055
BR,168.227.16.0,168.227.19.255,2833453056,2833454079
SV,168.227.20.0,168.227.23.255,2833454080,2833455103
AR,168.227.24.0,168.227.27.255,2833455104,2833456127
BR,168.227.28.0,168.227.31.255,2833456128,2833457151
BR,168.227.32.0,168.227.35.255,2833457152,2833458175
BZ,168.227.36.0,168.227.39.255,2833458176,2833459199
BR,168.227.40.0,168.227.43.255,2833459200,2833460223
BR,168.227.44.0,168.227.47.255,2833460224,2833461247
BR,168.227.48.0,168.227.51.255,2833461248,2833462271
BR,168.227.52.0,168.227.55.255,2833462272,2833463295
BR,168.227.56.0,168.227.59.255,2833463296,2833464319
BR,168.227.60.0,168.227.63.255,2833464320,2833465343
BR,168.227.64.0,168.227.67.255,2833465344,2833466367
MX,168.227.68.0,168.227.71.255,2833466368,2833467391
BR,168.227.72.0,168.227.75.255,2833467392,2833468415
BR,168.227.76.0,168.227.79.255,2833468416,2833469439
BR,168.227.80.0,168.227.83.255,2833469440,2833470463
BR,168.227.84.0,168.227.87.255,2833470464,2833471487
BR,168.227.88.0,168.227.91.255,2833471488,2833472511
BR,168.227.92.0,168.227.95.255,2833472512,2833473535
AR,168.227.96.0,168.227.99.255,2833473536,2833474559
BR,168.227.100.0,168.227.103.255,2833474560,2833475583
CO,168.227.104.0,168.227.107.255,2833475584,2833476607
BR,168.227.108.0,168.227.111.255,2833476608,2833477631
BR,168.227.112.0,168.227.115.255,2833477632,2833478655
BR,168.227.116.0,168.227.119.255,2833478656,2833479679
BR,168.227.120.0,168.227.123.255,2833479680,2833480703
BR,168.227.124.0,168.227.127.255,2833480704,2833481727
HN,168.227.128.0,168.227.131.255,2833481728,2833482751
BR,168.227.132.0,168.227.135.255,2833482752,2833483775
BR,168.227.136.0,168.227.139.255,2833483776,2833484799
HN,168.227.140.0,168.227.143.255,2833484800,2833485823
AR,168.227.144.0,168.227.147.255,2833485824,2833486847
BR,168.227.148.0,168.227.151.255,2833486848,2833487871
BR,168.227.152.0,168.227.155.255,2833487872,2833488895
BR,168.227.156.0,168.227.159.255,2833488896,2833489919
BR,168.227.160.0,168.227.163.255,2833489920,2833490943
BR,168.227.164.0,168.227.167.255,2833490944,2833491967
BR,168.227.168.0,168.227.171.255,2833491968,2833492991
BR,168.227.172.0,168.227.175.255,2833492992,2833494015
BR,168.227.176.0,168.227.179.255,2833494016,2833495039
BR,168.227.180.0,168.227.183.255,2833495040,2833496063
BR,168.227.184.0,168.227.187.255,2833496064,2833497087
BR,168.227.188.0,168.227.191.255,2833497088,2833498111
BR,168.227.192.0,168.227.195.255,2833498112,2833499135
BR,168.227.196.0,168.227.199.255,2833499136,2833500159
BR,168.227.200.0,168.227.203.255,2833500160,2833501183
AR,168.227.204.0,168.227.207.255,2833501184,2833502207
BR,168.227.208.0,168.227.211.255,2833502208,2833503231
BR,168.227.212.0,168.227.215.255,2833503232,2833504255
BR,168.227.216.0,168.227.219.255,2833504256,2833505279
BR,168.227.220.0,168.227.223.255,2833505280,2833506303
BR,168.227.224.0,168.227.227.255,2833506304,2833507327
BR,168.227.228.0,168.227.231.255,2833507328,2833508351
BR,168.227.232.0,168.227.235.255,2833508352,2833509375
BR,168.227.236.0,168.227.239.255,2833509376,2833510399
BR,168.227.240.0,168.227.243.255,2833510400,2833511423
CO,168.227.244.0,168.227.247.255,2833511424,2833512447
BR,168.227.248.0,168.227.251.255,2833512448,2833513471
AR,168.227.252.0,168.227.255.255,2833513472,2833514495
BR,168.228.0.0,168.228.3.255,2833514496,2833515519
BR,168.228.4.0,168.228.7.255,2833515520,2833516543
BR,168.228.8.0,168.228.11.255,2833516544,2833517567
BR,168.228.12.0,168.228.15.255,2833517568,2833518591
BR,168.228.16.0,168.228.19.255,2833518592,2833519615
BR,168.228.20.0,168.228.23.255,2833519616,2833520639
BR,168.228.24.0,168.228.27.255,2833520640,2833521663
BR,168.228.28.0,168.228.31.255,2833521664,2833522687
BR,168.228.32.0,168.228.35.255,2833522688,2833523711
BR,168.228.36.0,168.228.39.255,2833523712,2833524735
BR,168.228.40.0,168.228.43.255,2833524736,2833525759
HN,168.228.44.0,168.228.47.255,2833525760,2833526783
CR,168.228.48.0,168.228.51.255,2833526784,2833527807
MX,168.228.52.0,168.228.55.255,2833527808,2833528831
AR,168.228.56.0,168.228.59.255,2833528832,2833529855
BR,168.228.60.0,168.228.63.255,2833529856,2833530879
BR,168.228.64.0,168.228.67.255,2833530880,2833531903
BR,168.228.68.0,168.228.71.255,2833531904,2833532927
BR,168.228.72.0,168.228.75.255,2833532928,2833533951
BR,168.228.76.0,168.228.79.255,2833533952,2833534975
BR,168.228.80.0,168.228.83.255,2833534976,2833535999
BR,168.228.84.0,168.228.87.255,2833536000,2833537023
BR,168.228.88.0,168.228.91.255,2833537024,2833538047
BR,168.228.92.0,168.228.95.255,2833538048,2833539071
BR,168.228.96.0,168.228.99.255,2833539072,2833540095
BR,168.228.100.0,168.228.103.255,2833540096,2833541119
BR,168.228.104.0,168.228.107.255,2833541120,2833542143
CO,168.228.108.0,168.228.111.255,2833542144,2833543167
BR,168.228.112.0,168.228.115.255,2833543168,2833544191
BR,168.228.116.0,168.228.119.255,2833544192,2833545215
BR,168.228.120.0,168.228.123.255,2833545216,2833546239
CO,168.228.124.0,168.228.127.255,2833546240,2833547263
BR,168.228.128.0,168.228.131.255,2833547264,2833548287
BO,168.228.132.0,168.228.135.255,2833548288,2833549311
BR,168.228.136.0,168.228.139.255,2833549312,2833550335
AR,168.228.140.0,168.228.143.255,2833550336,2833551359
AR,168.228.144.0,168.228.147.255,2833551360,2833552383
BR,168.228.148.0,168.228.151.255,2833552384,2833553407
BR,168.228.152.0,168.228.155.255,2833553408,2833554431
BR,168.228.156.0,168.228.159.255,2833554432,2833555455
BR,168.228.160.0,168.228.163.255,2833555456,2833556479
BR,168.228.164.0,168.228.167.255,2833556480,2833557503
BR,168.228.168.0,168.228.171.255,2833557504,2833558527
BR,168.228.172.0,168.228.175.255,2833558528,2833559551
BR,168.228.176.0,168.228.179.255,2833559552,2833560575
BR,168.228.180.0,168.228.183.255,2833560576,2833561599
BR,168.228.184.0,168.228.187.255,2833561600,2833562623
BR,168.228.188.0,168.228.191.255,2833562624,2833563647
HN,168.228.192.0,168.228.195.255,2833563648,2833564671
BR,168.228.196.0,168.228.199.255,2833564672,2833565695
BR,168.228.200.0,168.228.203.255,2833565696,2833566719
BR,168.228.204.0,168.228.207.255,2833566720,2833567743
BR,168.228.208.0,168.228.211.255,2833567744,2833568767
BR,168.228.212.0,168.228.215.255,2833568768,2833569791
BR,168.228.216.0,168.228.219.255,2833569792,2833570815
BR,168.228.220.0,168.228.223.255,2833570816,2833571839
AR,168.228.224.0,168.228.227.255,2833571840,2833572863
BR,168.228.228.0,168.228.231.255,2833572864,2833573887
DO,168.228.232.0,168.228.235.255,2833573888,2833574911
BR,168.228.236.0,168.228.239.255,2833574912,2833575935
BR,168.228.240.0,168.228.243.255,2833575936,2833576959
BR,168.228.244.0,168.228.247.255,2833576960,2833577983
CL,168.228.248.0,168.228.251.255,2833577984,2833579007
BR,168.228.252.0,168.228.255.255,2833579008,2833580031
CL,168.231.0.0,168.231.255.255,2833711104,2833776639
BR,168.232.0.0,168.232.3.255,2833776640,2833777663
BR,168.232.4.0,168.232.7.255,2833777664,2833778687
BR,168.232.8.0,168.232.11.255,2833778688,2833779711
BR,168.232.12.0,168.232.15.255,2833779712,2833780735
BR,168.232.16.0,168.232.19.255,2833780736,2833781759
BR,168.232.20.0,168.232.23.255,2833781760,2833782783
BR,168.232.24.0,168.232.27.255,2833782784,2833783807
CR,168.232.28.0,168.232.31.255,2833783808,2833784831
CL,168.232.32.0,168.232.35.255,2833784832,2833785855
SV,168.232.36.0,168.232.39.255,2833785856,2833786879
BR,168.232.40.0,168.232.43.255,2833786880,2833787903
BR,168.232.44.0,168.232.47.255,2833787904,2833788927
SV,168.232.48.0,168.232.51.255,2833788928,2833789951
BR,168.232.52.0,168.232.55.255,2833789952,2833790975
BR,168.232.56.0,168.232.59.255,2833790976,2833791999
BR,168.232.60.0,168.232.63.255,2833792000,2833793023
BR,168.232.64.0,168.232.67.255,2833793024,2833794047
BR,168.232.68.0,168.232.71.255,2833794048,2833795071
BR,168.232.72.0,168.232.75.255,2833795072,2833796095
GT,168.232.76.0,168.232.79.255,2833796096,2833797119
BR,168.232.80.0,168.232.83.255,2833797120,2833798143
BR,168.232.84.0,168.232.87.255,2833798144,2833799167
AR,168.232.88.0,168.232.91.255,2833799168,2833800191
BR,168.232.92.0,168.232.95.255,2833800192,2833801215
AR,168.232.96.0,168.232.99.255,2833801216,2833802239
AR,168.232.100.0,168.232.103.255,2833802240,2833803263
AR,168.232.104.0,168.232.107.255,2833803264,2833804287
DO,168.232.108.0,168.232.111.255,2833804288,2833805311
BR,168.232.112.0,168.232.115.255,2833805312,2833806335
BR,168.232.116.0,168.232.119.255,2833806336,2833807359
BR,168.232.120.0,168.232.123.255,2833807360,2833808383
BR,168.232.124.0,168.232.127.255,2833808384,2833809407
BR,168.232.128.0,168.232.131.255,2833809408,2833810431
BR,168.232.132.0,168.232.135.255,2833810432,2833811455
BR,168.232.136.0,168.232.139.255,2833811456,2833812479
AR,168.232.140.0,168.232.143.255,2833812480,2833813503
GY,168.232.144.0,168.232.147.255,2833813504,2833814527
BR,168.232.148.0,168.232.151.255,2833814528,2833815551
BR,168.232.152.0,168.232.155.255,2833815552,2833816575
BR,168.232.156.0,168.232.159.255,2833816576,2833817599
BR,168.232.160.0,168.232.163.255,2833817600,2833818623
CL,168.232.164.0,168.232.167.255,2833818624,2833819647
HN,168.232.168.0,168.232.171.255,2833819648,2833820671
BR,168.232.172.0,168.232.175.255,2833820672,2833821695
BR,168.232.176.0,168.232.179.255,2833821696,2833822719
BR,168.232.180.0,168.232.183.255,2833822720,2833823743
BR,168.232.184.0,168.232.187.255,2833823744,2833824767
BR,168.232.188.0,168.232.191.255,2833824768,2833825791
BR,168.232.192.0,168.232.195.255,2833825792,2833826815
BR,168.232.196.0,168.232.199.255,2833826816,2833827839
BR,168.232.200.0,168.232.203.255,2833827840,2833828863
BR,168.232.204.0,168.232.207.255,2833828864,2833829887
BR,168.232.208.0,168.232.211.255,2833829888,2833830911
BR,168.232.212.0,168.232.215.255,2833830912,2833831935
BR,168.232.216.0,168.232.219.255,2833831936,2833832959
BR,168.232.220.0,168.232.223.255,2833832960,2833833983
BR,168.232.224.0,168.232.227.255,2833833984,2833835007
BR,168.232.228.0,168.232.231.255,2833835008,2833836031
BR,168.232.232.0,168.232.235.255,2833836032,2833837055
BR,168.232.236.0,168.232.239.255,2833837056,2833838079
BR,168.232.240.0,168.232.243.255,2833838080,2833839103
BR,168.232.244.0,168.232.247.255,2833839104,2833840127
AR,168.232.248.0,168.232.251.255,2833840128,2833841151
BR,168.232.252.0,168.232.255.255,2833841152,2833842175
GT,168.234.0.0,168.234.255.255,2833907712,2833973247
SV,168.243.0.0,168.243.255.255,2834497536,2834563071
MX,168.255.0.0,168.255.255.255,2835283968,2835349503
CU,169.158.0.0,169.158.255.255,2845704192,2845769727
BR,170.0.0.0,170.0.3.255,2852126720,2852127743
HN,170.0.4.0,170.0.7.255,2852127744,2852128767
AR,170.0.8.0,170.0.11.255,2852128768,2852129791
MX,170.0.12.0,170.0.15.255,2852129792,2852130815
SX,170.0.16.0,170.0.19.255,2852130816,2852131839
BR,170.0.20.0,170.0.23.255,2852131840,2852132863
BR,170.0.24.0,170.0.27.255,2852132864,2852133887
BR,170.0.28.0,170.0.31.255,2852133888,2852134911
BR,170.0.32.0,170.0.35.255,2852134912,2852135935
BR,170.0.36.0,170.0.39.255,2852135936,2852136959
BR,170.0.40.0,170.0.43.255,2852136960,2852137983
BR,170.0.44.0,170.0.47.255,2852137984,2852139007
BR,170.0.48.0,170.0.51.255,2852139008,2852140031
BR,170.0.52.0,170.0.55.255,2852140032,2852141055
BR,170.0.56.0,170.0.59.255,2852141056,2852142079
BR,170.0.60.0,170.0.63.255,2852142080,2852143103
BR,170.0.64.0,170.0.67.255,2852143104,2852144127
BR,170.0.68.0,170.0.71.255,2852144128,2852145151
BR,170.0.72.0,170.0.75.255,2852145152,2852146175
BR,170.0.76.0,170.0.79.255,2852146176,2852147199
PE,170.0.80.0,170.0.83.255,2852147200,2852148223
AR,170.0.84.0,170.0.87.255,2852148224,2852149247
BR,170.0.88.0,170.0.91.255,2852149248,2852150271
AR,170.0.92.0,170.0.95.255,2852150272,2852151295
BR,170.0.96.0,170.0.99.255,2852151296,2852152319
BR,170.0.100.0,170.0.103.255,2852152320,2852153343
BR,170.0.104.0,170.0.107.255,2852153344,2852154367
BR,170.0.108.0,170.0.111.255,2852154368,2852155391
BR,170.0.112.0,170.0.115.255,2852155392,2852156415
BR,170.0.116.0,170.0.119.255,2852156416,2852157439
BR,170.0.120.0,170.0.123.255,2852157440,2852158463
BR,170.0.124.0,170.0.127.255,2852158464,2852159487
BR,170.0.128.0,170.0.131.255,2852159488,2852160511
BR,170.0.132.0,170.0.135.255,2852160512,2852161535
BR,170.0.136.0,170.0.139.255,2852161536,2852162559
BR,170.0.140.0,170.0.143.255,2852162560,2852163583
BR,170.0.144.0,170.0.147.255,2852163584,2852164607
BR,170.0.148.0,170.0.151.255,2852164608,2852165631
BR,170.0.152.0,170.0.155.255,2852165632,2852166655
BR,170.0.156.0,170.0.159.255,2852166656,2852167679
BR,170.0.160.0,170.0.163.255,2852167680,2852168703
BR,170.0.164.0,170.0.167.255,2852168704,2852169727
BR,170.0.168.0,170.0.171.255,2852169728,2852170751
BR,170.0.172.0,170.0.175.255,2852170752,2852171775
SV,170.0.176.0,170.0.179.255,2852171776,2852172799
BZ,170.0.180.0,170.0.183.255,2852172800,2852173823
BR,170.0.184.0,170.0.187.255,2852173824,2852174847
BR,170.0.188.0,170.0.191.255,2852174848,2852175871
BR,170.0.192.0,170.0.195.255,2852175872,2852176895
BR,170.0.196.0,170.0.199.255,2852176896,2852177919
BR,170.0.200.0,170.0.203.255,2852177920,2852178943
BR,170.0.204.0,170.0.207.255,2852178944,2852179967
BR,170.0.208.0,170.0.211.255,2852179968,2852180991
BR,170.0.212.0,170.0.215.255,2852180992,2852182015
BR,170.0.216.0,170.0.219.255,2852182016,2852183039
BR,170.0.220.0,170.0.223.255,2852183040,2852184063
BR,170.0.224.0,170.0.227.255,2852184064,2852185087
MX,170.0.228.0,170.0.231.255,2852185088,2852186111
PE,170.0.232.0,170.0.235.255,2852186112,2852187135
BR,170.0.236.0,170.0.239.255,2852187136,2852188159
BR,170.0.240.0,170.0.243.255,2852188160,2852189183
TT,170.0.244.0,170.0.247.255,2852189184,2852190207
BR,170.0.248.0,170.0.251.255,2852190208,2852191231
BR,170.0.252.0,170.0.255.255,2852191232,2852192255
CL,170.18.0.0,170.18.255.255,2853306368,2853371903
MX,170.25.0.0,170.25.255.255,2853765120,2853830655
AR,170.51.0.0,170.51.255.255,2855469056,2855534591
BR,170.66.0.0,170.66.255.255,2856452096,2856517631
MX,170.70.0.0,170.70.255.255,2856714240,2856779775
BR,170.78.0.0,170.78.3.255,2857238528,2857239551
BR,170.78.4.0,170.78.7.255,2857239552,2857240575
BR,170.78.8.0,170.78.11.255,2857240576,2857241599
BR,170.78.12.0,170.78.15.255,2857241600,2857242623
BR,170.78.16.0,170.78.19.255,2857242624,2857243647
BR,170.78.20.0,170.78.23.255,2857243648,2857244671
BR,170.78.24.0,170.78.27.255,2857244672,2857245695
BR,170.78.28.0,170.78.31.255,2857245696,2857246719
BR,170.78.32.0,170.78.35.255,2857246720,2857247743
BR,170.78.36.0,170.78.39.255,2857247744,2857248767
CO,170.78.40.0,170.78.43.255,2857248768,2857249791
AR,170.78.44.0,170.78.47.255,2857249792,2857250815
BR,170.78.48.0,170.78.51.255,2857250816,2857251839
BR,170.78.52.0,170.78.55.255,2857251840,2857252863
CO,170.78.56.0,170.78.59.255,2857252864,2857253887
BR,170.78.60.0,170.78.63.255,2857253888,2857254911
BR,170.78.64.0,170.78.67.255,2857254912,2857255935
BR,170.78.68.0,170.78.71.255,2857255936,2857256959
AR,170.78.72.0,170.78.75.255,2857256960,2857257983
BR,170.78.76.0,170.78.79.255,2857257984,2857259007
BR,170.78.80.0,170.78.83.255,2857259008,2857260031
BR,170.78.84.0,170.78.87.255,2857260032,2857261055
AR,170.78.88.0,170.78.91.255,2857261056,2857262079
BR,170.78.92.0,170.78.95.255,2857262080,2857263103
BR,170.78.96.0,170.78.99.255,2857263104,2857264127
BR,170.78.100.0,170.78.103.255,2857264128,2857265151
BR,170.78.104.0,170.78.107.255,2857265152,2857266175
AR,170.78.108.0,170.78.111.255,2857266176,2857267199
CL,170.78.112.0,170.78.115.255,2857267200,2857268223
BR,170.78.116.0,170.78.119.255,2857268224,2857269247
BR,170.78.120.0,170.78.123.255,2857269248,2857270271
AR,170.78.124.0,170.78.127.255,2857270272,2857271295
BR,170.78.128.0,170.78.131.255,2857271296,2857272319
BR,170.78.132.0,170.78.135.255,2857272320,2857273343
AR,170.78.136.0,170.78.139.255,2857273344,2857274367
BR,170.78.140.0,170.78.143.255,2857274368,2857275391
BR,170.78.144.0,170.78.147.255,2857275392,2857276415
BR,170.78.148.0,170.78.151.255,2857276416,2857277439
BR,170.78.152.0,170.78.155.255,2857277440,2857278463
BR,170.78.156.0,170.78.159.255,2857278464,2857279487
BR,170.78.160.0,170.78.163.255,2857279488,2857280511
BR,170.78.164.0,170.78.167.255,2857280512,2857281535
BR,170.78.168.0,170.78.171.255,2857281536,2857282559
BR,170.78.172.0,170.78.175.255,2857282560,2857283583
BR,170.78.176.0,170.78.179.255,2857283584,2857284607
BR,170.78.180.0,170.78.183.255,2857284608,2857285631
AR,170.78.184.0,170.78.184.255,2857285632,2857285887
CO,170.78.185.0,170.78.185.255,2857285888,2857286143
BR,170.78.186.0,170.78.187.255,2857286144,2857286655
MX,170.78.188.0,170.78.191.255,2857286656,2857287679
AR,170.78.192.0,170.78.195.255,2857287680,2857288703
BR,170.78.196.0,170.78.199.255,2857288704,2857289727
AR,170.78.200.0,170.78.203.255,2857289728,2857290751
BR,170.78.204.0,170.78.207.255,2857290752,2857291775
BR,170.78.208.0,170.78.211.255,2857291776,2857292799
BR,170.78.212.0,170.78.215.255,2857292800,2857293823
BR,170.78.216.0,170.78.219.255,2857293824,2857294847
AR,170.78.220.0,170.78.223.255,2857294848,2857295871
BR,170.78.224.0,170.78.227.255,2857295872,2857296895
BR,170.78.228.0,170.78.231.255,2857296896,2857297919
BR,170.78.232.0,170.78.235.255,2857297920,2857298943
BR,170.78.236.0,170.78.239.255,2857298944,2857299967
BR,170.78.240.0,170.78.243.255,2857299968,2857300991
BR,170.78.244.0,170.78.247.255,2857300992,2857302015
BR,170.78.248.0,170.78.251.255,2857302016,2857303039
CL,170.78.252.0,170.78.255.255,2857303040,2857304063
BR,170.79.0.0,170.79.3.255,2857304064,2857305087
BR,170.79.4.0,170.79.7.255,2857305088,2857306111
BR,170.79.8.0,170.79.11.255,2857306112,2857307135
BR,170.79.12.0,170.79.15.255,2857307136,2857308159
AR,170.79.16.0,170.79.19.255,2857308160,2857309183
BR,170.79.20.0,170.79.23.255,2857309184,2857310207
BR,170.79.24.0,170.79.27.255,2857310208,2857311231
BR,170.79.28.0,170.79.31.255,2857311232,2857312255
